pin,chicago_community_area_num,chicago_community_area_name,zip_code,latitude,longitude,type
16152220250000,26.0,WEST GARFIELD PARK,60624.0,41.87547372459518,-87.72995212479016,Private
16243090210000,30.0,SOUTH LAWNDALE,60623.0,41.85437012057132,-87.70089964031224,Private
16253070130000,30.0,SOUTH LAWNDALE,60623.0,41.83968691467518,-87.70402305760594,Private
19231100060000,65.0,WEST LAWN,60629.0,41.77665335712938,-87.71708621946034,Private
19231320330000,65.0,WEST LAWN,60629.0,41.77175035802839,-87.71504543610361,Private
20151100010000,40.0,WASHINGTON PARK,60637.0,41.792766459987575,-87.62031043348047,Private
20151150310000,40.0,WASHINGTON PARK,60637.0,41.78959182025336,-87.62119087471797,Private
20162050090000,68.0,ENGLEWOOD,60621.0,41.79277993755652,-87.6289092029424,Private
20171060210000,67.0,WEST ENGLEWOOD,60636.0,41.79313026454383,-87.65641774920563,Private
20174010270000,68.0,ENGLEWOOD,60621.0,41.78536489258234,-87.65308682432199,Private
20174140430000,68.0,ENGLEWOOD,60621.0,41.78362256012828,-87.6464483669644,Private
20174240200000,68.0,ENGLEWOOD,60621.0,41.78088506911236,-87.6536732098412,Private
20081290340000,61.0,NEW CITY,60609.0,41.802061134136856,-87.65786038467688,Private
20082130250000,61.0,NEW CITY,60609.0,41.80364118654582,-87.64711462957924,Private
20091030020000,61.0,NEW CITY,60609.0,41.80769652816735,-87.64516216336962,Private
20094160550000,37.0,FULLER PARK,60609.0,41.796554225432295,-87.63341510835008,Private
20202120020000,68.0,ENGLEWOOD,60621.0,41.77760552500875,-87.64923891741994,Private
20203010030000,67.0,WEST ENGLEWOOD,60636.0,41.771954024724806,-87.66245241016263,Private
20204140200000,68.0,ENGLEWOOD,60621.0,41.77044696695022,-87.64611712004074,Private
20213050210000,68.0,ENGLEWOOD,60621.0,41.77215583481005,-87.63529295313177,Private
20282130540000,69.0,GREATER GRAND CROSSING,60621.0,41.7625384391736,-87.62890387342723,Private
20291040590000,67.0,WEST ENGLEWOOD,60636.0,41.764402678970185,-87.65460574375567,Private
20293050310000,71.0,AUBURN GRESHAM,60620.0,41.75440532597871,-87.66075889054567,Private
21321030050000,46.0,SOUTH CHICAGO,60617.0,41.74528390367457,-87.54393025278866,Private
21322040180000,46.0,SOUTH CHICAGO,60617.0,41.74162134379255,-87.54627214968389,Private
17083140240000,28.0,NEAR WEST SIDE,60607.0,41.88714737819019,-87.65712736361571,Private
17314260210000,59.0,MCKINLEY PARK,60609.0,41.8247761407797,-87.67183459864974,Private
16054230090000,25.0,AUSTIN,60651.0,41.897788421053654,-87.76636385078928,Private
16024060210000,23.0,HUMBOLDT PARK,60651.0,41.90073177977415,-87.71322148886793,Private
16131240170000,27.0,EAST GARFIELD PARK,60612.0,41.87648003580693,-87.69703877448711,Private
16133000370000,27.0,EAST GARFIELD PARK,60612.0,41.8731895041124,-87.70436692052341,Private
16162020570000,25.0,AUSTIN,60644.0,41.88012112833408,-87.74763415760195,Private
17043200610000,8.0,NEAR NORTH SIDE,60610.0,41.90068724316668,-87.64047987674165,Private
13251040060000,21.0,AVONDALE,60618.0,41.93912038342328,-87.6994717708825,Private
14323040040000,7.0,LINCOLN PARK,60614.0,41.91655725952639,-87.65883574940763,Private
14324010820000,7.0,LINCOLN PARK,60614.0,41.91733152688594,-87.65734062863768,Private
14331280720000,7.0,LINCOLN PARK,60614.0,41.91871546074464,-87.64386410724217,Private
16054210170000,25.0,AUSTIN,60651.0,41.89696938311419,-87.76876642319962,Private
16082040130000,25.0,AUSTIN,60644.0,41.89357154234209,-87.77029022645343,Private
16031000320000,25.0,AUSTIN,60651.0,41.908298039798105,-87.745165392824,Private
16043250080000,25.0,AUSTIN,60651.0,41.89643643361534,-87.76261433973276,Private
16103160050000,26.0,WEST GARFIELD PARK,60624.0,41.885112579484954,-87.73925719269589,Private
16111070070000,23.0,HUMBOLDT PARK,60624.0,41.89475065300542,-87.71716285516533,Private
16131090160000,27.0,EAST GARFIELD PARK,60612.0,41.87989724806008,-87.69715659984547,Private
16153000080000,25.0,AUSTIN,60644.0,41.8729139138856,-87.74382950619885,Private
16233030190000,29.0,NORTH LAWNDALE,60623.0,41.85748395698733,-87.72082629349481,Private
16233180060000,29.0,NORTH LAWNDALE,60623.0,41.85414639165663,-87.72321441396078,Private
16262060400000,30.0,SOUTH LAWNDALE,60623.0,41.85017138683189,-87.7070172626714,Private
17064200210000,24.0,WEST TOWN,60622.0,41.90060833690892,-87.66780651908327,Private
17294021020000,60.0,BRIDGEPORT,60608.0,41.84524849998732,-87.65440197756983,Private
16024190130000,23.0,HUMBOLDT PARK,60651.0,41.896239336939345,-87.71598513597657,Private
16123250330000,27.0,EAST GARFIELD PARK,60612.0,41.882178792454766,-87.70237770324711,Private
16124180390000,27.0,EAST GARFIELD PARK,60612.0,41.88317966183064,-87.69579416228277,Private
16124250340000,27.0,EAST GARFIELD PARK,60612.0,41.88135855581407,-87.69557484136736,Private
16152150090000,26.0,WEST GARFIELD PARK,60624.0,41.87769794583512,-87.72711591357795,Private
16222080010000,29.0,NORTH LAWNDALE,60623.0,41.86407648340287,-87.73455066452786,Private
16224000340000,29.0,NORTH LAWNDALE,60623.0,41.858100716639335,-87.73292240350658,Private
20154170180000,42.0,WOODLAWN,60637.0,41.7805316385986,-87.6136776611743,Private
20173010110000,67.0,WEST ENGLEWOOD,60636.0,41.78625456902255,-87.662816341695,Private
20083080030000,61.0,NEW CITY,60609.0,41.79924432742393,-87.66434225616966,Private
20083180280000,61.0,NEW CITY,60609.0,41.79487669622933,-87.66132039651178,Private
20084130370000,61.0,NEW CITY,60609.0,41.79806291779338,-87.64838581540712,Private
20094160350000,37.0,FULLER PARK,60609.0,41.794995617440144,-87.63390538471933,Private
20182310020000,67.0,WEST ENGLEWOOD,60636.0,41.78830381082643,-87.66532177659073,Private
20184300010000,67.0,WEST ENGLEWOOD,60636.0,41.78113887945772,-87.66633862198877,Private
20192200290000,67.0,WEST ENGLEWOOD,60636.0,41.774866788256766,-87.66811548379039,Private
20204070200000,68.0,ENGLEWOOD,60621.0,41.77086196653543,-87.64542602745888,Private
20292220280000,68.0,ENGLEWOOD,60621.0,41.761072980502234,-87.64586866693418,Private
21314180370000,46.0,SOUTH CHICAGO,60617.0,41.73971070148977,-87.5530392387314,Private
11304100480000,1.0,ROGERS PARK,60626.0,42.01687035497924,-87.67701119124231,Private
14192020040000,5.0,NORTH CENTER,60613.0,41.953113872443005,-87.67840269369674,Private
13364150880000,22.0,LOGAN SQUARE,60647.0,41.91406939708608,-87.69097958775778,Private
14323030120000,7.0,LINCOLN PARK,60614.0,41.91662791641952,-87.65963123426833,Private
14333031611005,7.0,LINCOLN PARK,60614.0,41.916011437915735,-87.6444619778046,Private
14304032670000,7.0,LINCOLN PARK,60614.0,41.93140296678344,-87.6732545805975,Private
14313190790000,24.0,WEST TOWN,60647.0,41.91279854230298,-87.6863177723406,Private
16091050390000,25.0,AUSTIN,60644.0,41.89329244873841,-87.75711958940173,Private
16151190050000,26.0,WEST GARFIELD PARK,60624.0,41.876661087655066,-87.73896288466325,Private
17271160060000,33.0,NEAR SOUTH SIDE,60616.0,41.8487303147094,-87.62495192231447,Private
19102070360000,57.0,ARCHER HEIGHTS,60632.0,41.806786797786465,-87.72393746051394,Private
13072140390000,10.0,NORWOOD PARK,60656.0,41.97997313858016,-87.79107569443693,Private
13184090540000,17.0,DUNNING,60634.0,41.95705194606899,-87.7873117013673,Private
13321230610000,19.0,BELMONT CRAGIN,60639.0,41.91812113107432,-87.77587398406662,Private
16092020230000,25.0,AUSTIN,60651.0,41.89465361486813,-87.75086475980738,Private
16034040320000,23.0,HUMBOLDT PARK,60651.0,41.90154549318531,-87.73031262525983,Private
16111030200000,23.0,HUMBOLDT PARK,60624.0,41.8941892223404,-87.72202786806996,Private
16133020360000,27.0,EAST GARFIELD PARK,60612.0,41.87311295522656,-87.69879036963522,Private
16134290220000,28.0,NEAR WEST SIDE,60608.0,41.86687147993996,-87.68909133375061,Private
16144270300000,29.0,NORTH LAWNDALE,60624.0,41.86664049188109,-87.71172802053603,Private
16151290230000,26.0,WEST GARFIELD PARK,60624.0,41.8744708497661,-87.73708677916747,Private
16152050160000,26.0,WEST GARFIELD PARK,60624.0,41.879435871864146,-87.73124575200443,Private
17191000020000,28.0,NEAR WEST SIDE,60608.0,41.86626081769142,-87.68572259794355,Private
17191100180000,28.0,NEAR WEST SIDE,60608.0,41.86470935244908,-87.68379088834261,Private
17311040250000,59.0,MCKINLEY PARK,60608.0,41.83270045928915,-87.68345971856961,Private
17314310280000,59.0,MCKINLEY PARK,60609.0,41.82346327812861,-87.66678309372467,Private
11304110620000,1.0,ROGERS PARK,60626.0,42.01692118216694,-87.67415438138995,Private
13252210060000,21.0,AVONDALE,60618.0,41.93413919681118,-87.69102239130135,Private
14301230040000,5.0,NORTH CENTER,60647.0,41.93381152546693,-87.68363419410414,Private
16094030250000,25.0,AUSTIN,60644.0,41.88668051607944,-87.75091510362267,Private
16133200110000,29.0,NORTH LAWNDALE,60612.0,41.868506781574375,-87.70389904660811,Private
16153130110000,25.0,AUSTIN,60644.0,41.8693293997676,-87.74125186806023,Private
16222220350000,29.0,NORTH LAWNDALE,60623.0,41.861368434050256,-87.7253882432268,Private
16233030210000,29.0,NORTH LAWNDALE,60623.0,41.8573466958175,-87.72082242830857,Private
16234130180000,29.0,NORTH LAWNDALE,60623.0,41.85600609201993,-87.7074594075412,Private
19231080070000,65.0,WEST LAWN,60629.0,41.77621178535287,-87.7223139579606,Private
20162040650000,68.0,ENGLEWOOD,60621.0,41.79103163299137,-87.6295726461076,Private
20171240150000,67.0,WEST ENGLEWOOD,60636.0,41.78695481218706,-87.66401776078199,Private
20174080430000,68.0,ENGLEWOOD,60621.0,41.7835168925068,-87.65399676658039,Private
20174120340000,68.0,ENGLEWOOD,60621.0,41.78413597018189,-87.64889608454445,Private
20031050310000,38.0,GRAND BOULEVARD,60653.0,41.823328735806186,-87.61818572853048,Private
20042220530000,37.0,FULLER PARK,60609.0,41.8178918329233,-87.63273829755663,Private
20064250280000,61.0,NEW CITY,60609.0,41.809355360087935,-87.66537986677972,Private
20182230180000,67.0,WEST ENGLEWOOD,60636.0,41.78909011026518,-87.66534170137805,Private
20184220300000,67.0,WEST ENGLEWOOD,60636.0,41.78248842541563,-87.66585739448682,Private
20203150060000,67.0,WEST ENGLEWOOD,60636.0,41.76996434397158,-87.6551141559811,Private
20204070010000,68.0,ENGLEWOOD,60621.0,41.77229609228886,-87.64546216362557,Private
20211260430000,68.0,ENGLEWOOD,60621.0,41.77413826887123,-87.63995269797208,Private
20263220180000,69.0,GREATER GRAND CROSSING,60619.0,41.75160096303642,-87.5988756145881,Private
20272040020000,69.0,GREATER GRAND CROSSING,60619.0,41.76564661569647,-87.60995811430415,Private
20274060050000,69.0,GREATER GRAND CROSSING,60619.0,41.75830283752305,-87.60707227324748,Private
20291290020000,67.0,WEST ENGLEWOOD,60636.0,41.76020124370507,-87.65697316280848,Private
20354030280000,45.0,AVALON PARK,60617.0,41.74370193685576,-87.5861678781081,Private
21314150140000,46.0,SOUTH CHICAGO,60617.0,41.74115314721767,-87.5470110287183,Private
16092180150000,25.0,AUSTIN,60644.0,41.889896561972186,-87.752617672633,Private
16023210220000,23.0,HUMBOLDT PARK,60651.0,41.89750509963064,-87.72090944002828,Private
16101020110000,25.0,AUSTIN,60644.0,41.89381398426825,-87.74475574418642,Private
16113000180000,26.0,WEST GARFIELD PARK,60624.0,41.88621312478596,-87.72547462741191,Private
16143250400000,29.0,NORTH LAWNDALE,60624.0,41.86745218423826,-87.7162686392588,Private
16151110290000,26.0,WEST GARFIELD PARK,60624.0,41.8780962223974,-87.73711655287899,Private
16152240130000,26.0,WEST GARFIELD PARK,60624.0,41.874900574954246,-87.73381932707191,Private
16241040170000,29.0,NORTH LAWNDALE,60623.0,41.86162698060801,-87.70432841679202,Private
17053130420000,24.0,WEST TOWN,60642.0,41.9000941963801,-87.65774594515486,Private
17071120340000,24.0,WEST TOWN,60612.0,41.89340115297649,-87.67847757889838,Private
17202070674000,28.0,NEAR WEST SIDE,60608.0,41.86551935221728,-87.6556717365175,Private
17202330120000,28.0,NEAR WEST SIDE,60608.0,41.86174876763064,-87.6474045793052,Private
17343130120000,35.0,DOUGLAS,60653.0,41.8269532405627,-87.62530929743775,Private
19103240610000,62.0,WEST ELSDON,60632.0,41.79534664082436,-87.73529897067674,Private
13353210580000,23.0,HUMBOLDT PARK,60647.0,41.9134346536343,-87.71726752364049,Private
16124250330000,27.0,EAST GARFIELD PARK,60612.0,41.881357929667615,-87.69565007309016,Private
16133070260000,27.0,EAST GARFIELD PARK,60612.0,41.87220920302222,-87.6981572509014,Private
16154070210000,26.0,WEST GARFIELD PARK,60624.0,41.87259475557696,-87.72767340696561,Private
16224000390000,29.0,NORTH LAWNDALE,60623.0,41.85846746470931,-87.73437884551832,Private
16232240130000,29.0,NORTH LAWNDALE,60623.0,41.85979734431065,-87.71243811047216,Private
16234030230000,29.0,NORTH LAWNDALE,60623.0,41.858830703666406,-87.7106757464011,Private
16234200040000,29.0,NORTH LAWNDALE,60623.0,41.85499093293424,-87.70864857671013,Private
17042171320000,8.0,NEAR NORTH SIDE,60610.0,41.90643516283128,-87.63114675091816,Private
17294020740000,60.0,BRIDGEPORT,60608.0,41.845162982590914,-87.65495719902516,Private
13084300790000,15.0,PORTAGE PARK,60630.0,41.96810473737072,-87.77681840444563,Private
16091050370000,25.0,AUSTIN,60644.0,41.89345701241017,-87.75712577915245,Private
16093210050000,25.0,AUSTIN,60644.0,41.88203566980171,-87.75933510484066,Private
16142040250000,27.0,EAST GARFIELD PARK,60624.0,41.87863364937056,-87.71482015185323,Private
16144030270000,27.0,EAST GARFIELD PARK,60624.0,41.87299413856432,-87.70658301002345,Private
16231240020000,29.0,NORTH LAWNDALE,60623.0,41.8605031507548,-87.72221481737112,Private
14173030240000,6.0,LAKE VIEW,60613.0,41.95863730844666,-87.6680637473102,Private
14073100150000,4.0,LINCOLN SQUARE,60625.0,41.97082862739179,-87.6886066441365,Private
16112120050000,23.0,HUMBOLDT PARK,60624.0,41.893191017781774,-87.71101506902102,Private
16142280240000,27.0,EAST GARFIELD PARK,60624.0,41.87483566095754,-87.70803399162304,Private
16151310120000,26.0,WEST GARFIELD PARK,60624.0,41.87399931644682,-87.73817658439128,Private
16154220010000,29.0,NORTH LAWNDALE,60624.0,41.86762832043826,-87.73236881362027,Private
16164050070000,25.0,AUSTIN,60644.0,41.870793568238376,-87.75389407239788,Private
16273090410000,30.0,SOUTH LAWNDALE,60623.0,41.838811539760826,-87.73447482192478,Private
16234260240000,30.0,SOUTH LAWNDALE,60623.0,41.85270952865818,-87.70809129667315,Private
16252050240000,30.0,SOUTH LAWNDALE,60608.0,41.8503773933155,-87.69267697431323,Private
16142180090000,27.0,EAST GARFIELD PARK,60624.0,41.87605450066765,-87.71163251807268,Private
16152020010000,26.0,WEST GARFIELD PARK,60624.0,41.88033963742303,-87.73034652427498,Private
16154130430000,26.0,WEST GARFIELD PARK,60624.0,41.871198733133674,-87.72574872741099,Private
16222260310000,29.0,NORTH LAWNDALE,60623.0,41.85987628534371,-87.730231241141,Private
16233040280000,29.0,NORTH LAWNDALE,60623.0,41.85825733803857,-87.71920872671804,Private
17051030350000,24.0,WEST TOWN,60642.0,41.909601684934,-87.6618894527897,Private
13164310060000,15.0,PORTAGE PARK,60641.0,41.95439320851808,-87.74838442620941,Private
16023210060000,23.0,HUMBOLDT PARK,60651.0,41.89860253307603,-87.72094522848754,Private
16132080100000,27.0,EAST GARFIELD PARK,60612.0,41.87900557775976,-87.6952151930059,Private
16164050060000,25.0,AUSTIN,60644.0,41.87079215583763,-87.7540013101358,Private
16232210180000,29.0,NORTH LAWNDALE,60623.0,41.861172776861416,-87.70638567685575,Private
16261250020000,30.0,SOUTH LAWNDALE,60623.0,41.846014886447485,-87.71570591163682,Private
11321140170000,1.0,ROGERS PARK,60626.0,42.00827528857774,-87.66467025337916,Private
12092120470000,76.0,OHARE,60656.0,41.973378588513654,-87.86881918365437,Private
17083240010000,28.0,NEAR WEST SIDE,60607.0,41.885142200861544,-87.6622952037933,Private
17204030010000,31.0,LOWER WEST SIDE,60608.0,41.859604016621056,-87.65207590377125,Private
17221050340000,33.0,NEAR SOUTH SIDE,60605.0,41.8646958535717,-87.6230384436658,Private
19122180340000,63.0,GAGE PARK,60632.0,41.80127820006047,-87.6923156681953,Private
14333020230000,7.0,LINCOLN PARK,60614.0,41.9164747049875,-87.6456944978045,Private
14314180120000,24.0,WEST TOWN,60622.0,41.91325866012981,-87.6747436914785,Private
16101020100000,25.0,AUSTIN,60644.0,41.89381193372118,-87.74487046633256,Private
16112230020000,23.0,HUMBOLDT PARK,60624.0,41.891700016010645,-87.70738521294483,Private
16121020130000,23.0,HUMBOLDT PARK,60612.0,41.89236932647464,-87.70610568464457,Private
16151150100000,26.0,WEST GARFIELD PARK,60624.0,41.87758492539992,-87.73682444382719,Private
16233070360000,29.0,NORTH LAWNDALE,60623.0,41.857459825554166,-87.71550651380451,Private
19221080230000,64.0,CLEARING,60638.0,41.774934684611885,-87.7417761735786,Private
20042220050000,37.0,FULLER PARK,60609.0,41.818869223468454,-87.6330926823416,Private
20074080140000,61.0,NEW CITY,60609.0,41.79840402426243,-87.67403458597343,Private
20081250110000,61.0,NEW CITY,60609.0,41.80237635250705,-87.66324582200586,Private
20082030100000,61.0,NEW CITY,60609.0,41.807602713944306,-87.65177630961924,Private
20082130551001,61.0,NEW CITY,60609.0,41.80365047329219,-87.64637746842028,Private
20084220300000,61.0,NEW CITY,60609.0,41.796289001933715,-87.6463718457968,Private
20093030050000,61.0,NEW CITY,60609.0,41.801260793331224,-87.64132675954227,Private
20203210310000,67.0,WEST ENGLEWOOD,60636.0,41.76797506475978,-87.65697205316712,Private
20204190410000,68.0,ENGLEWOOD,60621.0,41.7675048176684,-87.64967968217938,Private
20281060290000,68.0,ENGLEWOOD,60621.0,41.764044098012505,-87.63620444748679,Private
20282130580000,69.0,GREATER GRAND CROSSING,60621.0,41.762283610393446,-87.62901816367463,Private
20331170010000,71.0,AUBURN GRESHAM,60620.0,41.74676296994072,-87.64253974835636,Private
16104150060000,26.0,WEST GARFIELD PARK,60624.0,41.88425006729116,-87.72949892328958,Private
16124150140000,27.0,EAST GARFIELD PARK,60612.0,41.884088716859466,-87.69500121988021,Private
16132240170000,27.0,EAST GARFIELD PARK,60612.0,41.87656309624262,-87.69197334350889,Private
16152050320000,26.0,WEST GARFIELD PARK,60624.0,41.87905180919509,-87.7317860807517,Private
16154010050000,26.0,WEST GARFIELD PARK,60624.0,41.8721926826892,-87.73455010150569,Private
16274300010000,30.0,SOUTH LAWNDALE,60623.0,41.83857822476572,-87.72647975588067,Private
16222220010000,29.0,NORTH LAWNDALE,60623.0,41.86238389192973,-87.72593510541725,Private
13361060290000,22.0,LOGAN SQUARE,60647.0,41.92297001589102,-87.70380454170687,Private
16084190150000,25.0,AUSTIN,60644.0,41.881509020670514,-87.77225993791788,Private
16093170270000,25.0,AUSTIN,60644.0,41.88259415840317,-87.75966600590071,Private
16023240320000,23.0,HUMBOLDT PARK,60651.0,41.89815930385545,-87.71675447327478,Private
16114040310000,27.0,EAST GARFIELD PARK,60624.0,41.8866725197154,-87.71282823420476,Private
16124140390000,28.0,NEAR WEST SIDE,60612.0,41.886029835937045,-87.6869597020911,Private
16131040030000,27.0,EAST GARFIELD PARK,60612.0,41.88013628835967,-87.70092443820431,Private
16142270050000,27.0,EAST GARFIELD PARK,60624.0,41.87505552976102,-87.71047771618707,Private
16153160470000,26.0,WEST GARFIELD PARK,60624.0,41.86968058430727,-87.7383502708452,Private
16272000760000,29.0,NORTH LAWNDALE,60623.0,41.848501235960065,-87.73369021430983,Private
16234140250000,29.0,NORTH LAWNDALE,60623.0,41.85581123709563,-87.70623475941129,Private
16252150060000,31.0,LOWER WEST SIDE,60608.0,41.84811545888478,-87.68715051036278,Private
17151080030000,32.0,LOOP,60607.0,41.876765913573536,-87.62666750655715,Private
17211320100000,28.0,NEAR WEST SIDE,60616.0,41.86027325247452,-87.64392408028192,Private
17294220600000,60.0,BRIDGEPORT,60608.0,41.839100028527795,-87.65259466546463,Private
17341211210000,35.0,DOUGLAS,60616.0,41.83429969235856,-87.6197448257551,Private
19134060010000,66.0,CHICAGO LAWN,60629.0,41.78626478604775,-87.68609590841271,Private
20163250020000,68.0,ENGLEWOOD,60621.0,41.78030393252171,-87.63951132390422,Private
20171240180000,67.0,WEST ENGLEWOOD,60636.0,41.78839861913744,-87.66356253757496,Private
20081070470000,61.0,NEW CITY,60609.0,41.80716115763711,-87.65556294521951,Private
20194100200000,67.0,WEST ENGLEWOOD,60636.0,41.77008588522076,-87.67038301138834,Private
20223100430000,69.0,GREATER GRAND CROSSING,60637.0,41.76952471400039,-87.61751820037783,Private
20253230140000,43.0,SOUTH SHORE,60649.0,41.75384314711935,-87.57690552990819,Private
20291280170000,67.0,WEST ENGLEWOOD,60636.0,41.75979545705282,-87.65830302623058,Private
20292010240000,68.0,ENGLEWOOD,60621.0,41.76352261575216,-87.65251267373385,Private
20292180130000,68.0,ENGLEWOOD,60621.0,41.76051345836644,-87.65122577535422,Private
20324080130000,71.0,AUBURN GRESHAM,60620.0,41.74045295733639,-87.65311719899579,Private
25033220350000,49.0,ROSELAND,60619.0,41.72207387081707,-87.62155973512898,Private
25213330270000,53.0,WEST PULLMAN,60628.0,41.67845700839427,-87.6350439619106,Private
25164080080000,49.0,ROSELAND,60628.0,41.69771409747323,-87.629492491692,Private
25174230140000,75.0,MORGAN PARK,60628.0,41.693761329096795,-87.64280644926252,Private
26304040430000,51.0,SOUTH DEERING,60633.0,41.66402441593017,-87.54921006949667,Private
14323020110000,22.0,LOGAN SQUARE,60642.0,41.916200030526966,-87.66587843561761,Private
16111090090000,23.0,HUMBOLDT PARK,60624.0,41.89271956939685,-87.72533397461301,Private
16112000280000,23.0,HUMBOLDT PARK,60624.0,41.894465128256755,-87.71540576997975,Private
16124190070000,28.0,NEAR WEST SIDE,60612.0,41.88350575693502,-87.69102955268669,Private
16124280050000,28.0,NEAR WEST SIDE,60612.0,41.88180833853086,-87.68790092894385,Private
16222220040000,29.0,NORTH LAWNDALE,60623.0,41.86217596800812,-87.72592907120101,Private
16234000540000,29.0,NORTH LAWNDALE,60623.0,41.8582225773358,-87.7143158894762,Private
16252110490000,30.0,SOUTH LAWNDALE,60608.0,41.848588010124466,-87.6907103611466,Private
17173250590000,28.0,NEAR WEST SIDE,60607.0,41.86874376074376,-87.66367064557507,Private
17191080100000,28.0,NEAR WEST SIDE,60608.0,41.86444350961028,-87.68540035093717,Private
17202000934000,28.0,NEAR WEST SIDE,60608.0,41.86635995796202,-87.65482992771081,Private
17301230420000,31.0,LOWER WEST SIDE,60608.0,41.847567795187345,-87.67908258174415,Private
17343091310000,35.0,DOUGLAS,60653.0,41.830488531549626,-87.6208826719594,Private
19103250470000,62.0,WEST ELSDON,60632.0,41.796225064474314,-87.73403344459783,Private
19111210060000,62.0,WEST ELSDON,60632.0,41.801985105118526,-87.7157406827617,Private
10363230410000,2.0,WEST RIDGE,60645.0,41.99831194156496,-87.70490209625417,Private
17032020620000,8.0,NEAR NORTH SIDE,60611.0,41.90183462034667,-87.62492017406284,Private
17213360050000,34.0,ARMOUR SQUARE,60616.0,41.85340060893651,-87.63825026471584,Private
17341200040000,35.0,DOUGLAS,60616.0,41.83393490570206,-87.62147100222815,Private
13282310150000,19.0,BELMONT CRAGIN,60641.0,41.932174859657856,-87.74737060978944,Private
13334000060000,19.0,BELMONT CRAGIN,60639.0,41.91663043904941,-87.75530541498328,Private
13361020220000,22.0,LOGAN SQUARE,60647.0,41.92405152839622,-87.70080621182176,Private
16092270330000,25.0,AUSTIN,60644.0,41.88812320873688,-87.7508089857066,Private
14323110130000,24.0,WEST TOWN,60642.0,41.91303550706829,-87.65898663149629,Private
16084200180000,25.0,AUSTIN,60644.0,41.88154257291921,-87.77037078526321,Private
16012000500000,24.0,WEST TOWN,60622.0,41.90866219148069,-87.69625940022298,Private
16023310250000,23.0,HUMBOLDT PARK,60651.0,41.89666419988247,-87.71792790363023,Private
16034030100000,23.0,HUMBOLDT PARK,60651.0,41.90139397325838,-87.7325902758558,Private
16272060020000,29.0,NORTH LAWNDALE,60623.0,41.84748940699972,-87.73409502995865,Private
16234000780000,29.0,NORTH LAWNDALE,60623.0,41.856281321166755,-87.71426053548869,Private
16244160100000,30.0,SOUTH LAWNDALE,60608.0,41.854507279909505,-87.69212049060205,Private
20161220400000,68.0,ENGLEWOOD,60621.0,41.78866390883337,-87.64171025865056,Private
20162000520000,68.0,ENGLEWOOD,60621.0,41.79209622738724,-87.6344017638043,Private
20164070130000,68.0,ENGLEWOOD,60621.0,41.784734617239934,-87.63457868834972,Private
20042120030000,37.0,FULLER PARK,60609.0,41.82156129098838,-87.63216483472802,Private
20071090180000,61.0,NEW CITY,60609.0,41.80760027217963,-87.67553191709443,Private
20074270240000,61.0,NEW CITY,60609.0,41.79496395062539,-87.66982523202871,Private
20083110180000,61.0,NEW CITY,60609.0,41.79819221281658,-87.66070757444393,Private
20083130370000,61.0,NEW CITY,60609.0,41.79668536502968,-87.66258227834066,Private
20191090350000,66.0,CHICAGO LAWN,60636.0,41.7764758053593,-87.68135085002811,Private
20232200020000,42.0,WOODLAWN,60637.0,41.77578440891137,-87.59073232134203,Private
20251310480000,43.0,SOUTH SHORE,60649.0,41.76033152667736,-87.58500816232154,Private
20272050020000,69.0,GREATER GRAND CROSSING,60619.0,41.76536174940867,-87.60885923296867,Private
20274140200000,69.0,GREATER GRAND CROSSING,60619.0,41.756604253731,-87.60692906348527,Private
20281130140000,68.0,ENGLEWOOD,60621.0,41.76000834189471,-87.64395165427942,Private
20311300770000,71.0,AUBURN GRESHAM,60620.0,41.74319808472357,-87.67415026108047,Private
20314230310000,71.0,AUBURN GRESHAM,60620.0,41.73596713435266,-87.67242980806867,Private
20324190020000,71.0,AUBURN GRESHAM,60620.0,41.7394203337828,-87.64944252697437,Private
20352080360000,45.0,AVALON PARK,60619.0,41.748851363218755,-87.59505591371325,Private
20361080040000,46.0,SOUTH CHICAGO,60617.0,41.74924873983534,-87.5795469535027,Private
21304000210000,43.0,SOUTH SHORE,60649.0,41.75500672676582,-87.55614485948347,Private
13224360170000,16.0,IRVING PARK,60641.0,41.93970816727021,-87.73001228825211,Private
16021220150000,23.0,HUMBOLDT PARK,60651.0,41.904677142385786,-87.71754392165974,Private
16024080060000,23.0,HUMBOLDT PARK,60651.0,41.90253176841118,-87.71104510217187,Private
16043220330000,25.0,AUSTIN,60651.0,41.89777923935064,-87.75725167480198,Private
16101050170000,25.0,AUSTIN,60644.0,41.892975148629866,-87.74161520254654,Private
16151060270000,26.0,WEST GARFIELD PARK,60624.0,41.87896607749444,-87.7390403591308,Private
16252130440000,30.0,SOUTH LAWNDALE,60608.0,41.84787218966561,-87.69078665151835,Private
13333271220000,25.0,AUSTIN,60639.0,41.915640574965806,-87.75907358190136,Private
13102000110000,13.0,NORTH PARK,60646.0,41.98211175665147,-87.73772512970477,Private
13262250130000,21.0,AVONDALE,60618.0,41.932245803294606,-87.71321532207135,Private
14331120460000,7.0,LINCOLN PARK,60614.0,41.92260194476013,-87.6432064389028,Private
14313170370000,22.0,LOGAN SQUARE,60647.0,41.91491966461145,-87.67828985353367,Private
16023310420000,23.0,HUMBOLDT PARK,60651.0,41.89572791166445,-87.7177554100726,Private
16113100380000,26.0,WEST GARFIELD PARK,60624.0,41.88220750250035,-87.72191371116652,Private
16121020180000,23.0,HUMBOLDT PARK,60612.0,41.89360979730093,-87.70562202678458,Private
